time; type; bitrate Kbps; id2023-01-22 22:01:32.000; video; 1000; 00001
2023-01-22 22:10:13.000; audio; 320; 00131
2023-01-22 22:10:12.000; video; 4600; 00131
2023-01-22 22:10:14.000; audio; 320; 00132
2023-01-22 22:10:14.000; video; 4600; 00132
2023-01-22 22:10:15.000; audio; 320; 00133
2023-01-22 22:10:15.000; video; 4600; 00133
2023-01-22 22:10:16.000; audio; 320; 00134
2023-01-22 22:10:16.000; video; 4600; 00134
2023-01-22 22:10:18.000; audio; 320; 00135
2023-01-22 22:10:17.000; video; 4600; 00135
2023-01-22 22:10:19.000; audio; 320; 00136
2023-01-22 22:10:19.000; video; 4600; 00136
2023-01-22 22:10:21.000; audio; 320; 00137
2023-01-22 22:10:21.000; video; 4600; 00137
2023-01-22 22:10:23.000; audio; 320; 00138
2023-01-22 22:10:23.000; video; 4600; 00138
2023-01-22 22:10:25.000; audio; 320; 00139
2023-01-22 22:10:25.000; video; 4600; 00139
2023-01-22 22:10:27.000; audio; 320; 00140
2023-01-22 22:10:26.000; video; 4600; 00140
2023-01-22 22:10:29.000; audio; 320; 00141
2023-01-22 22:10:29.000; video; 4600; 00141
2023-01-22 22:10:31.000; audio; 320; 00142
2023-01-22 22:10:31.000; video; 4600; 00142
2023-01-22 22:10:52.000; video; 4600; 00142
2023-01-22 22:10:52.000; audio; 320; 00142
2023-01-22 22:10:52.000; audio; 320; 00142
2023-01-22 22:10:52.000; video; 4600; 00142
2023-01-22 22:10:53.000; audio; 320; 00143
2023-01-22 22:11:00.000; video; 1500; 00143
2023-01-22 22:11:01.000; audio; 320; 00144
2023-01-22 22:11:04.000; video; 3200; 00144
2023-01-22 22:11:05.000; audio; 320; 00145
2023-01-22 22:11:08.000; video; 3200; 00145
2023-01-22 22:11:09.000; audio; 320; 00146
2023-01-22 22:11:12.000; video; 3200; 00146
2023-01-22 22:11:13.000; audio; 320; 00147
2023-01-22 22:11:16.000; video; 3200; 00147
2023-01-22 22:11:17.000; audio; 320; 00148
2023-01-22 22:11:20.000; video; 3200; 00148
2023-01-22 22:11:21.000; audio; 320; 00149
2023-01-22 22:11:24.000; video; 3200; 00149
2023-01-22 22:11:25.000; audio; 320; 00150
2023-01-22 22:11:28.000; video; 4600; 00148
2023-01-22 22:11:29.000; video; 4600; 00149
